,Unnamed: 0,video_id,index,extracted
666,9333,UkaMYNSqP9g,666,
667,9332,eeyxIIYnz8U,667,2.0
668,9331,w3EwCx5fs6I,668,
669,9330,1wM813ZqWEQ,669,
670,9329,ZvsjrmCcveY,670,
671,9328,iq0IEMoaDcg,671,
672,9327,HfLXhfDM8mY,672,
673,9326,vndJwwnjcI4,673,2.0
674,9325,lubN9WdOOKM,674,0.0
675,9324,icP7gmg5imE,675,
676,9323,R1cOJb4c8gw,676,0.0
677,9322,4DBgpDhjjQQ,677,
678,9321,WXEF1_rnVmQ,678,1.0
679,9320,CR8l8HUFWUQ,679,4.0
680,9319,PJEreV5LfKM,680,
681,9318,sLYpSvbHiQ0,681,5.0
682,9317,l2Es5QQ5clI,682,
683,9316,o5ftrtBvIeY,683,
684,9315,AVknLO_78nM,684,16.0
685,9314,rID0NQ0XAk8,685,5.0
686,9313,GeTah94IMHM,686,
687,9312,qY4Ssy9wYCk,687,19.0
688,9311,xJ2PPBS98rA,688,
689,9310,qBckfgXLIKE,689,
690,9309,kn75vOoEedo,690,
691,9308,QNPkq4aVJqQ,691,2.0
692,9307,M9K7NGKpeMo,692,11.0
693,9306,ys7L7mkKjjA,693,30.0
694,9305,UsuUOiUKgzc,694,
695,9304,UVYh2BmVPBc,695,
696,9303,r_Hfv7FYOrs,696,0.0
697,9302,I6zQS8XrTl8,697,
698,9301,s6lhgvzuOAk,698,
699,9300,oVNQ3bo_QpQ,699,3.0
700,9299,7ygcnkRdFZg,700,1.0
701,9298,iRKhJma5z1c,701,
702,9297,3C9PUfnq94E,702,
703,9296,2Q2iDdoVb2o,703,0.0
704,9295,ZP8PYW7yCJI,704,13.0
705,9294,YKz8tUtd8Qc,705,0.0
706,9293,Mai6j1_i5fM,706,1.0
707,9292,vY9-BWX3C_0,707,
708,9291,FuPBVWzu4ME,708,
709,9290,DEx-3EfvQXs,709,1.0
710,9289,OwsyG5oO7so,710,
711,9288,VX0rvK-RRok,711,5.0
712,9287,uZrdj5VjYDk,712,
713,9286,OWOjPi-vgnY,713,
714,9285,_WGLGYaYyEY,714,9.0
715,9284,ilfpNhITphY,715,
716,9283,4zOmFjpQaYU,716,2.0
717,9282,O3H8PhX3PDY,717,
718,9281,YSOxn88WeEg,718,
719,9280,5FqE4tdDIqw,719,4.0
720,9279,IRpaqrq-YRE,720,6.0
721,9278,dFySUheAcj4,721,
722,9277,DgCfaFR5bNg,722,1.0
723,9276,7-Uq-VKnOl8,723,
724,9275,mcKho-MnEak,724,
725,9274,ugCgo-3--m4,725,
726,9273,pLw9cB_kkNA,726,
727,9272,0gHSw6ZsM6c,727,2.0
728,9271,vKPOMuq9lMA,728,7.0
729,9270,Rp3r4-yYVXo,729,
730,9269,836iREuKQuo,730,
731,9268,PErthresOkM,731,
732,9267,pRBVAPC7-J0,732,5.0
733,9266,E4xUf1aSt30,733,
734,9265,QvOBB8Ko6IA,734,
735,9264,4e9JlijieBI,735,
736,9263,ceGfMJF43NA,736,0.0
737,9262,FnzAKdCD8bw,737,
738,9261,KjayCeDYILA,738,5.0
739,9260,g8IMAIiDEM8,739,
740,9259,b_tkmqvJ5qc,740,
741,9258,NoTUOS7FSUA,741,3.0
742,9257,3VhFAfTnaBg,742,6.0
743,9256,yxv49nXm5TE,743,0.0
744,9255,W5E3qApbMI4,744,
745,9254,hFwQrwWr0HY,745,5.0
746,9253,ksDlmuqjr_A,746,3.0
747,9252,xlCOtI1q1NQ,747,
748,9251,1mJYmUj87DY,748,2.0
749,9250,sOOf0MHZ2qk,749,1.0
750,9249,IRqdcD6bqwI,750,
751,9248,Y-Vqv-qnpyk,751,3.0
752,9247,ulAdpFNqb48,752,
753,9246,9zVJF3bks0I,753,5.0
754,9245,Y0Bq9Ep1tnk,754,14.0
755,9244,mhd7LCSMHt8,755,
756,9243,sT5_qnbqMRY,756,4.0
757,9242,6kivlQmjhws,757,
758,9241,Hk0TVcluvc4,758,3.0
759,9240,ycqsOIasy08,759,
760,9239,cOi6F4hMLcc,760,3.0
761,9238,JbPmvCDwf-4,761,
762,9237,KKoWfepLTbQ,762,4.0
763,9236,1SlQyRbXae4,763,3.0
764,9235,qEl_PXVN5F4,764,
765,9234,xUrOCxKNlr4,765,
766,9233,eWzzeNlNvQo,766,13.0
767,9232,dAmHl6CQTcA,767,5.0
768,9231,RK-uqVz9JZU,768,
769,9230,M4ubbne-Sh4,769,6.0
770,9229,b3w7n0ZhEo4,770,0.0
771,9228,50mISChdqs0,771,
772,9227,EJxkpu49qqo,772,0.0
773,9226,3QBwXS5lxeU,773,6.0
774,9225,vOAQd6xrk9M,774,
775,9224,oCdolr-3JfA,775,
776,9223,rQ4_O_eetaY,776,
777,9222,47USguH55ZI,777,0.0
778,9221,o_OyWALpiNM,778,
779,9220,qMevofcIKws,779,0.0
780,9219,iZ0UVlb0nX8,780,
781,9218,2Ml99orNdsc,781,
782,9217,MKphVZ4vN6U,782,
783,9216,jDK3i8B7xiY,783,
784,9215,QX0x4449his,784,4.0
785,9214,PatRfFv-eLI,785,
786,9213,wxUhPKX0XKQ,786,
787,9212,v4XV3ouqZ20,787,8.0
788,9211,QPgkugENz8M,788,0.0
789,9210,VFn8MtpAZz8,789,
790,9209,gF0ya_VAvhw,790,4.0
791,9208,ifTIcUaOsP4,791,
792,9207,1Cj2dpVD6Rk,792,
793,9206,cAlh274Qgkw,793,2.0
794,9205,apXBaeGxi10,794,
795,9204,5O9JrGg5lvo,795,
796,9203,bD_CbuFFfwE,796,2.0
797,9202,jOCAjGVrZIE,797,
798,9201,SKpamn0JL3Y,798,0.0
799,9200,29B6jl4y5P0,799,
800,9199,PmOHAcB6_88,800,8.0
801,9198,273SiU-wwMI,801,
802,9197,w93u1PTFX5E,802,0.0
803,9196,Eo3eXwEs0ik,803,4.0
804,9195,E1q7ywO5UxA,804,
805,9194,tyBbMSDrMgs,805,2.0
806,9193,H8FkOhjVL9I,806,0.0
807,9192,Gq38U_prkFg,807,0.0
808,9191,yy9aA28M6_w,808,
809,9190,YC2q3smJH9M,809,
810,9189,hqOMdZWxFzk,810,0.0
811,9188,rzAO2RtIiS4,811,
812,9187,zm8_iwSheBY,812,
813,9186,C66-XnT61IU,813,
814,9185,7Z7bZOJV3v8,814,3.0
815,9184,sUva0Z6Tu0A,815,
816,9183,AwjCoy1eGwA,816,
817,9182,B1ib4GC1ceQ,817,3.0
818,9181,yd8jfzN5OkI,818,
819,9180,iZQ9HyoYK4s,819,
820,9179,d0txoFzO4RU,820,9.0
821,9178,qq1Ss1_G0EQ,821,4.0
822,9177,tJPDeAAeEx0,822,
823,9176,7yAabe1s248,823,5.0
824,9175,uLiAQpDfU2Y,824,1.0
825,9174,A301QfBlAdk,825,
826,9173,RhV1zId4ej4,826,1.0
827,9172,FQt0WbUL53k,827,
828,9171,US22TAMCdaA,828,
829,9170,HAH8GicUtN0,829,
830,9169,l3kCt66oG6U,830,
831,9168,J__bOXOz6Zs,831,
832,9167,oTdcsI8-6iY,832,
833,9166,qCHbD3qLmwM,833,7.0
834,9165,XrQrBJg4eas,834,0.0
835,9164,72njPoLZ8ZE,835,
836,9163,tA-3KzwRDGo,836,0.0
837,9162,jCP2YgzFkCI,837,1.0
838,9161,L2mKDj3cpaA,838,
839,9160,hTRNyOM6Afs,839,
840,9159,RmXSq_F4-wA,840,5.0
841,9158,zRF4pxQyZQc,841,3.0
842,9157,JTwJEswjfPc,842,
843,9156,rYY0d_5cFgg,843,2.0
844,9155,86Xsukj-IQs,844,6.0
845,9154,22CD34AlB_0,845,
846,9153,yj87Aur3uqs,846,2.0
847,9152,_zC1TBBYMAo,847,0.0
848,9151,5UuzAuMwphs,848,
849,9150,mcmLVPtdBI8,849,9.0
850,9149,KHOImyBOY8E,850,
851,9148,xsiTNlBGI0I,851,4.0
852,9147,0ICFoJHS7Zk,852,6.0
853,9146,tdkhHiQwpiE,853,
854,9145,7XSB2b3IuwQ,854,0.0
855,9144,Ha7fSkKNtGQ,855,
856,9143,hd2k3wCk3iQ,856,0.0
857,9142,noCGl5Qfmss,857,
858,9141,5N97aqLMg0c,858,
859,9140,N2Meww8Qm2o,859,
860,9139,Vxxr6sJ9P3s,860,10.0
861,9138,TwV51lC_r8k,861,
862,9137,HKwQZU7o5Og,862,4.0
863,9136,HQ79Pt2GNJo,863,
864,9135,T8lgPkp6hBM,864,
865,9134,UmHH7sSB3LE,865,17.0
866,9133,wEQegXlcqkA,866,0.0
867,9132,LNJx8-vScTw,867,
868,9131,R9UGj7K41IM,868,0.0
869,9130,g21Js7WhUKE,869,
870,9129,QiQIxpR3asI,870,1.0
871,9128,OiQ6JKDRBHA,871,0.0
872,9127,2fJOWfMuuU8,872,
873,9126,v-aqCvzo4_o,873,
874,9125,oDNl86nSm_Q,874,8.0
875,9124,YWolc4mfzPE,875,
876,9123,tlOkXk8JHqA,876,
877,9122,yMgJ0GmJHXM,877,
878,9121,DukcmL4X5NQ,878,
879,9120,yAoc5g3JaBQ,879,2.0
880,9119,uDgUbreOYo8,880,5.0
881,9118,epx9D-0Nrd4,881,
882,9117,R2uYT9pEUTM,882,0.0
883,9116,pUSBt_TlXos,883,2.0
884,9115,3UwjQk2OwhI,884,
885,9114,tT2hBLFU62I,885,2.0
886,9113,0jw9KOzYDlU,886,
887,9112,Ggz_gd--UO0,887,1.0
888,9111,iUTdiMGicYg,888,1.0
889,9110,oy0x2IgAvRk,889,11.0
890,9109,V-VG7YBPbYI,890,2.0
891,9108,MYSfUAc1rw0,891,
892,9107,SXVcSI25igE,892,0.0
893,9106,AHxm-GZN_us,893,10.0
894,9105,uZ09iFDDgXo,894,3.0
895,9104,E9B31xH_qFo,895,
896,9103,c9-pUgBbrr8,896,2.0
897,9102,QGOUR8ug-DE,897,
898,9101,3emqXnZt0X0,898,
899,9100,mnFiSDmRcXs,899,
900,9099,NZMX9Th-73Y,900,5.0
901,9098,Qa7ucxI7MtU,901,
902,9097,1d9tJAiHGBQ,902,
903,9096,y0o6LOTBsRU,903,
904,9095,wyIhwCRj2Pg,904,1.0
905,9094,Mk-auoE27bY,905,12.0
906,9093,NUFwIi7GgDQ,906,
907,9092,0tIU0f386QM,907,
908,9091,ZiBfHyd1nkU,908,
909,9090,wEHQpKo2W1c,909,
910,9089,l-ZAL0LFVHo,910,
911,9088,ae1o1goVZH8,911,17.0
912,9087,yHSnKBg84dk,912,8.0
913,9086,NaOiUEjq4vE,913,14.0
914,9085,wPcXB80dEHk,914,
915,9084,Twf28y6FjRc,915,10.0
916,9083,Oa4IHznwokk,916,2.0
917,9082,R2iO2ur8KSc,917,10.0
918,9081,JHF87tgYJmI,918,
919,9080,y9VYDStYRyk,919,
920,9079,hu08hlYb6yg,920,2.0
921,9078,7uMFad6SU7M,921,4.0
922,9077,wHDNP0YDxts,922,
923,9076,p3IjeaKhbN0,923,
924,9075,dRKXbUsi9jQ,924,2.0
925,9074,Tqa20pqfqvY,925,10.0
926,9073,SkwJ4qtkkoU,926,0.0
927,9072,fdsXpOS9mOY,927,1.0
928,9071,HQpOw1-JYTw,928,
929,9070,g1L-Aua8pok,929,
930,9069,yED1DDah86w,930,5.0
931,9068,dcvsvqsRV-I,931,
932,9067,QXBAR-brGnY,932,8.0
933,9066,TNY62gI4SMA,933,
934,9065,cFbGF5lOCvE,934,
935,9064,BG1XDwDpp_Q,935,
936,9063,3a0TXpjHhB8,936,4.0
937,9062,zd8usMCk78M,937,0.0
938,9061,ptpfl9Y6zCY,938,8.0
939,9060,0qrmB05bqe8,939,
940,9059,xdsXjdODEdc,940,10.0
941,9058,TQsls8Oxwr4,941,3.0
942,9057,oVxZM9dYiRA,942,
943,9056,1Ryh1qNNJ0I,943,
944,9055,CPEmdwChOC8,944,
945,9054,Dt8-2WP4o5c,945,
946,9053,umrg2awSM2g,946,
947,9052,c8gpVsDM90M,947,
948,9051,CKj5KiZydKY,948,
949,9050,zSgs77VlwRo,949,
950,9049,GrUQYIwCN74,950,
951,9048,GS1qM3HxHgM,951,
952,9047,uuykV8Ri92o,952,0.0
953,9046,N20lEKEDTn4,953,10.0
954,9045,NKW1rkpGfRg,954,8.0
955,9044,sb4F7IrGHsE,955,
956,9043,0TFXA5cz_kA,956,0.0
957,9042,TKWVX6brg-E,957,2.0
958,9041,0HmPfyOYvNk,958,3.0
959,9040,hM3upL_WiuE,959,
960,9039,9CoVxzTOAhk,960,8.0
961,9038,Wjw3VF4ANRM,961,
962,9037,KLHNDC4Srrw,962,
963,9036,y_z7lxjK4gM,963,
964,9035,fqVQpCZfOiw,964,0.0
965,9034,AGaT6D65MRI,965,0.0
966,9033,sPrpP7RUmSI,966,
967,9032,9j_2AF_YF1U,967,8.0
968,9031,CRlvZ5jhdBI,968,
969,9030,CSnmJXBU3q0,969,
970,9029,nKJq1GsT7m8,970,
971,9028,mxQ3LCRItv4,971,
972,9027,s73dayC4S5U,972,
973,9026,nSbNqQywNFY,973,
974,9025,ciZBP4gZjMs,974,
975,9024,EguU08OGkng,975,
976,9023,crCISNoJ2p0,976,
977,9022,QUaGkYt-d9k,977,12.0
978,9021,rhWyEQSCXHU,978,
979,9020,0kyIXy59BMk,979,7.0
980,9019,XC4gPkUkqfY,980,
981,9018,ncNcLAqCDvY,981,
982,9017,IdvlAtI2qXM,982,14.0
983,9016,gweeQCRe4R4,983,
984,9015,8uzpInYbIJk,984,
985,9014,fzcr5U3DSj8,985,0.0
986,9013,aq-B3Monp_Q,986,8.0
987,9012,GOVeKtiB4Y0,987,
988,9011,aPRavzQSrso,988,
989,9010,agyzsW6wbZM,989,
990,9009,ORez4N1540Q,990,
991,9008,uYGCy3rw30o,991,1.0
992,9007,L_4iZafq1LU,992,
993,9006,yBlOYffrvRw,993,8.0
994,9005,IpM4Wt5XlMU,994,
995,9004,b_j38h0QYUE,995,
996,9003,hIiAi8_L_ik,996,
997,9002,HyxTG4fHOrs,997,5.0
998,9001,5mNSGdaYQ90,998,
999,9000,Xeqt7E22FAs,999,
1000,8999,8UX4wjiAx4M,1000,8.0
1001,8998,pFik7bq5RWY,1001,
1002,8997,ipFu6_KHiM4,1002,
1003,8996,buL1klEeuKo,1003,0.0
1004,8995,PwWg8F12A2k,1004,
1005,8994,aBm36YrE00E,1005,
1006,8993,2ou8koz9qGg,1006,
1007,8992,q6Hx5eWZdeA,1007,1.0
1008,8991,yfzfLa9arcI,1008,0.0
1009,8990,CT3xTSgseyQ,1009,2.0
1010,8989,EWIojRvUF9s,1010,
1011,8988,2mWamPD167A,1011,0.0
1012,8987,ADuNCDbBwFs,1012,
1013,8986,DLAxvDxSkLI,1013,
1014,8985,gRahKp0zfXU,1014,2.0
1015,8984,zrAsFsH337Y,1015,2.0
1016,8983,9cMYmFeuvyg,1016,2.0
1017,8982,43O7-LhJfHc,1017,
1018,8981,3pHeM8d3Dx8,1018,
1019,8980,H0q6uq6fH1g,1019,11.0
1020,8979,vfqEQAqFZtI,1020,
1021,8978,Td3tXtOx9sU,1021,
1022,8977,9nyGJUEsexo,1022,
1023,8976,SvNxauLQylA,1023,9.0
1024,8975,4QSn8Gx_lEw,1024,
1025,8974,4gsjC-ioH40,1025,
1026,8973,Y3wkoNo6a5E,1026,
1027,8972,IHNbr0Z_8TQ,1027,
1028,8971,Va05h-aYPzk,1028,0.0
1029,8970,9v7-S3MGzFE,1029,
1030,8969,mpGKzwo9PZc,1030,
1031,8968,KhXaPrSO1QA,1031,
1032,8967,C_SOrT5xc3c,1032,0.0
1033,8966,XuiZtbJUFsk,1033,0.0
1034,8965,HxcqjHelsjI,1034,
1035,8964,abE6h21OES0,1035,
1036,8963,Ln9yUX4qzJ4,1036,1.0
1037,8962,U6_KCwgoKyc,1037,3.0
1038,8961,BKi6kEsGdbI,1038,1.0
1039,8960,PefE_O4mP9o,1039,
1040,8959,GsPGC_y0mYw,1040,1.0
1041,8958,5GBMS7WPFSs,1041,17.0
1042,8957,a_yLKJ7s5TA,1042,0.0
1043,8956,jc-nekoQRVY,1043,1.0
1044,8955,TZsWcgUuFUk,1044,
1045,8954,pKKYPoYKIeY,1045,
1046,8953,Cql7hOxQXp8,1046,12.0
1047,8952,2qeqo2Yajo4,1047,
1048,8951,37chFjBJ0v8,1048,
1049,8950,9dpaHJti7oo,1049,0.0
1050,8949,78I7At3qN-I,1050,1.0
1051,8948,epNDOL6aF6o,1051,0.0
1052,8947,DfD1yy5IJA8,1052,4.0
1053,8946,b1cxB10800U,1053,2.0
1054,8945,DWc-06gW77c,1054,4.0
1055,8944,eM44kmGQ0qY,1055,
1056,8943,xYEUe4_nmF0,1056,
1057,8942,JxwY7K6fVf0,1057,
1058,8941,6DWW9fHNYYs,1058,6.0
1059,8940,Kq82SgC3SiI,1059,4.0
1060,8939,lsB9mkhippg,1060,
1061,8938,19k2JSzGY3Q,1061,
1062,8937,VGUvWgttp2k,1062,
1063,8936,gE1_sp_BmDA,1063,0.0
1064,8935,8yzF_e1luMc,1064,
1065,8934,zKUg8sGja-c,1065,1.0
1066,8933,fQI9gk9YJ8c,1066,
1067,8932,G8DIc2weZCs,1067,
1068,8931,CkhQHTAuOXQ,1068,13.0
1069,8930,99ffUCUNCLI,1069,1.0
1070,8929,070L-jvLlQA,1070,
1071,8928,iZ6dmOSyDQ0,1071,
1072,8927,WOn3MZdTKQY,1072,
1073,8926,ZM0fTS1r_mk,1073,
1074,8925,PzxNnuGlMIs,1074,
1075,8924,0UOSZ81ydcY,1075,
1076,8923,reudOtixYUs,1076,
1077,8922,hYO77y1jjlg,1077,0.0
1078,8921,fGYgcJGIrbQ,1078,
1079,8920,uqWyXJZQwn8,1079,
1080,8919,sgs4kT_vrzc,1080,8.0
1081,8918,5wULRSTlWiM,1081,
1082,8917,X8tbH-TCyqA,1082,
1083,8916,bMYTBBsmNNo,1083,
1084,8915,u3FhRk0neWw,1084,1.0
1085,8914,SoHAjqsHhhM,1085,0.0
1086,8913,o0CBmR4YEG4,1086,5.0
1087,8912,kAUUU0UnF-0,1087,16.0
1088,8911,Y3_mlydEkfI,1088,0.0
1089,8910,yv_ECHQgK7Q,1089,
1090,8909,w4JqU937tj8,1090,
1091,8908,p9JxQ2kIaoA,1091,3.0
1092,8907,5A3pfKu6f-I,1092,
1093,8906,mXgCo3U7TuI,1093,2.0
1094,8905,a7Eq9J6ayiY,1094,
1095,8904,uMKofD7c50U,1095,
1096,8903,I0ZI6Xe21e8,1096,
1097,8902,v2TYpMAYZkI,1097,
1098,8901,Tm7NSjqp3HQ,1098,
1099,8900,PwAeLwJkwcc,1099,
1100,8899,0oVcXqB7pnE,1100,0.0
1101,8898,Z_Rj0kiREso,1101,0.0
1102,8897,ejG4vqXBt6s,1102,23.0
1103,8896,_r4erzLOtaA,1103,
1104,8895,0ADn2mhZe4Q,1104,3.0
1105,8894,87BfvenJ29w,1105,
1106,8893,nqd_NXC4kHw,1106,
1107,8892,htylhPmbSgU,1107,
1108,8891,zcg1H3NWlsM,1108,
1109,8890,I6HhlHAcW-g,1109,
1110,8889,p8_eVQBN63U,1110,
1111,8888,bE2IVuZFQ6k,1111,
1112,8887,0W9BhyVLxVQ,1112,25.0
1113,8886,Tmll1H9ATaE,1113,
1114,8885,PflqGgjSAz8,1114,
1115,8884,1cLXxuGloXc,1115,
1116,8883,W7782y19YDY,1116,3.0
1117,8882,Gp1PyNQNz5Q,1117,8.0
1118,8881,Ywqek58omxQ,1118,
1119,8880,GNA8zBbnsyc,1119,
1120,8879,4bxKauxq4dE,1120,
1121,8878,L1SI2kIhSEw,1121,
1122,8877,wNdXaKR2bUc,1122,
1123,8876,5u0-SHnYFzU,1123,
1124,8875,lDU48bC9wlo,1124,2.0
1125,8874,MBxGJyhX0GA,1125,0.0
1126,8873,X0SjXY58Wqs,1126,1.0
1127,8872,J6YLIu-DScQ,1127,
1128,8871,ta1t4_NvDEc,1128,
1129,8870,i2zSRO1M6Go,1129,
1130,8869,_YKYjlQZQmw,1130,
1131,8868,Gy3c9gQjZQ8,1131,
1132,8867,In5g2d6Y11Y,1132,
1133,8866,Sc_OvUhvnvI,1133,4.0
1134,8865,9Nd6UHyTrgs,1134,
1135,8864,g-t_CrXM2kU,1135,
1136,8863,CMcLzIm3bz8,1136,0.0
1137,8862,5zbt2q-6f9s,1137,
1138,8861,seTluuI7WhM,1138,26.0
1139,8860,ILBzEKc3zLQ,1139,
1140,8859,wpouJG1exms,1140,
1141,8858,M_17iSL7xuU,1141,4.0
1142,8857,vX8gstqwJxE,1142,
1143,8856,GgePw4dI3rA,1143,0.0
1144,8855,jB1bLCIfA7k,1144,1.0
1145,8854,50AZczGPtLQ,1145,
1146,8853,R4r2mxGugyw,1146,4.0
1147,8852,mDk43-bVuQs,1147,1.0
1148,8851,RCfuldC57o4,1148,
1149,8850,Pzu9OYtQBU8,1149,
1150,8849,4zVxQeEcw5A,1150,2.0
1151,8848,3XdH3hf7Q90,1151,
1152,8847,sThMcJJnCaI,1152,
1153,8846,IswchXA1TTM,1153,
1154,8845,AjOU4sq1j78,1154,
1155,8844,jNiJfh8lXgM,1155,
1156,8843,lNsxd_iTQQY,1156,
1157,8842,Wx0eAnB3ioM,1157,6.0
1158,8841,Xd7KPDfVx0Y,1158,
1159,8840,FZyy9j0I2io,1159,
1160,8839,XyvIUWqMLfs,1160,1.0
1161,8838,0udsAy_bXZg,1161,3.0
1162,8837,sS3kJ_mavU0,1162,
1163,8836,r3_4cQBLzHU,1163,
1164,8835,C9z0dVtuTl0,1164,0.0
1165,8834,szgptMRwGpc,1165,0.0
1166,8833,43GPtRnS0Qs,1166,1.0
1167,8832,1P29BF8h5Hc,1167,5.0
1168,8831,k53K7VkHrXY,1168,0.0
1169,8830,GD4uh-xekQU,1169,
1170,8829,NqV96TDi1p0,1170,
1171,8828,FOVp5OwGv_U,1171,13.0
1172,8827,vWL45MtfKlM,1172,
1173,8826,qKzrhYUgyY4,1173,
1174,8825,TTj_xLhXSy0,1174,
1175,8824,KjPruYe3i_s,1175,0.0
1176,8823,JenCzDNkt78,1176,4.0
1177,8822,JoHXSNsbIOU,1177,0.0
1178,8821,tQoKvIFkTHk,1178,
1179,8820,QokgPnfoDF8,1179,6.0
1180,8819,nIjR_I8pHH8,1180,
1181,8818,N9J6i27lk8w,1181,
1182,8817,QhkNc1s2MLM,1182,
1183,8816,f5tco_m22xA,1183,
1184,8815,d0jb5KN4siY,1184,
1185,8814,dq7-R8JMypY,1185,
1186,8813,v8noRVXls6Y,1186,4.0
1187,8812,FuPsSnkvzm0,1187,
1188,8811,etP9Z2qMwDM,1188,0.0
1189,8810,MaS_uejEMUY,1189,
1190,8809,SYy9epSpK6o,1190,
1191,8808,V-V1mD4oVS0,1191,
1192,8807,e2_y8oOK0pc,1192,
1193,8806,OHs1iPv6Z7I,1193,
1194,8805,WQBGjbz5CsQ,1194,
1195,8804,H4R8cCY5VbU,1195,
1196,8803,lvLlkvg_SXQ,1196,
1197,8802,uC9vphe2TxQ,1197,
1198,8801,leMt1Fm9-nY,1198,
1199,8800,_X2qtmPk5cE,1199,
1200,8799,ZBq6E5-wYic,1200,0.0
1201,8798,iA9ZRfMlbwY,1201,
1202,8797,U0D9nJVMivI,1202,
1203,8796,llD-1JbIM1w,1203,2.0
1204,8795,9NIMTZifhzc,1204,
1205,8794,PS1QFjRdo5Q,1205,
1206,8793,6HoHhpTGqnc,1206,3.0
1207,8792,UENTJSxBQoM,1207,24.0
1208,8791,oPIDtOFJkP0,1208,29.0
1209,8790,gQkrnsAM7gI,1209,
1210,8789,LU1fY4M2LMU,1210,2.0
1211,8788,Spe2BvvgtEA,1211,22.0
1212,8787,Cx8yYKuU3xU,1212,5.0
1213,8786,szmy7lSI_-I,1213,
1214,8785,VGIZcVv-EbM,1214,5.0
1215,8784,yVhKNX6792M,1215,20.0
1216,8783,dVepjM3YxV4,1216,
1217,8782,imenDmvRL2U,1217,0.0
1218,8781,t4ek9Vp5OgQ,1218,
1219,8780,o1a00GiaujU,1219,3.0
1220,8779,vpjWJz5xMKM,1220,
1221,8778,e1ASe1uFvgc,1221,
1222,8777,jUTM2LEt6V0,1222,
1223,8776,QjU7PddSF8Q,1223,14.0
1224,8775,ZLhLfnfU1bs,1224,
1225,8774,4RSkBWVz-Lk,1225,
1226,8773,eD7yz7yBGTk,1226,
1227,8772,7nGJrUKnxuE,1227,14.0
1228,8771,0u2TUivqtbo,1228,0.0
1229,8770,MBHdga54kik,1229,0.0
1230,8769,4_EzxTUWIKY,1230,1.0
1231,8768,zRZYFtiorvc,1231,0.0
1232,8767,1xTRArHmfL8,1232,
1233,8766,ygVE06eBR1o,1233,
1234,8765,yvUjUNUXOVo,1234,
1235,8764,jWFpssep4IQ,1235,
1236,8763,gmOoMVb5PnY,1236,
1237,8762,CJyUDuYtkJI,1237,
1238,8761,du_AKlgRguU,1238,
1239,8760,etb9nRXNR_A,1239,
1240,8759,TOF2FL7Z5MI,1240,
1241,8758,DfkeDdzhq08,1241,
1242,8757,0A71dAWcFNM,1242,
1243,8756,V0Q17uGS-Zg,1243,0.0
1244,8755,2PmP8foOT_Y,1244,4.0
1245,8754,k3WEAjqWKnQ,1245,
1246,8753,wlrrqcyTivk,1246,1.0
1247,8752,TPMzUgYFmyQ,1247,3.0
1248,8751,buUKOjtF2Hs,1248,
1249,8750,w_uvna5cK6Y,1249,
1250,8749,h2iylvYAfVw,1250,
1251,8748,aDhYvovfg4c,1251,15.0
1252,8747,M_c_i7d4_H4,1252,
1253,8746,kYhkMNPNcD0,1253,0.0
1254,8745,E7YTXyd6xOc,1254,
1255,8744,M9Myh2-jYqA,1255,
1256,8743,FahzalexIB0,1256,
1257,8742,5pAOhb7g4Fw,1257,
1258,8741,PilOLJyElqw,1258,8.0
1259,8740,WBrG1-F0hu4,1259,
1260,8739,CSPxkymCxvc,1260,
1261,8738,9z0ypQmDWfM,1261,21.0
1262,8737,hcWm_cCAzIk,1262,
1263,8736,dWYsHgU-f1M,1263,
1264,8735,INfzUJeknwE,1264,
1265,8734,ixDMBVFWzxQ,1265,
1266,8733,RBQvQWwWbs8,1266,
1267,8732,KjSWSoixucs,1267,4.0
1268,8731,A23sE8MDut0,1268,7.0
1269,8730,_JRd3IGq5as,1269,6.0
1270,8729,34QUGbqcxic,1270,5.0
1271,8728,qisC0n2GADk,1271,
1272,8727,Gjsoer_apLU,1272,
1273,8726,j6rAAfi5XWw,1273,
1274,8725,s3mqY7QKLE0,1274,
1275,8724,_HyHyemOSxE,1275,4.0
1276,8723,kjhB894eC3o,1276,1.0
1277,8722,FWpwOgeD3IA,1277,
1278,8721,Cn6fwCRptEo,1278,4.0
1279,8720,5ZYOpPBuh9k,1279,
1280,8719,Bx1KoBRhIG4,1280,
1281,8718,doN6xCViA5A,1281,
1282,8717,blrqiM3pjlU,1282,
1283,8716,rZtf981csiQ,1283,
1284,8715,N2vbdyH-XJM,1284,
1285,8714,sThYV_Q1ED0,1285,
1286,8713,rRI5G_5Bwgs,1286,1.0
1287,8712,YnI1azsQWW0,1287,
1288,8711,CeZVgGiq4u4,1288,15.0
1289,8710,cbmJAggak4c,1289,1.0
1290,8709,NRlwp9L2rEg,1290,18.0
1291,8708,P-3J6XfOuRM,1291,6.0
1292,8707,dhl57hr-7bQ,1292,2.0
1293,8706,L_5R02wIk4I,1293,0.0
1294,8705,wLcrkR-7V5Q,1294,19.0
1295,8704,8VqjJlz8J1g,1295,
1296,8703,Ubqeipv2pLY,1296,0.0
1297,8702,_8Q8-YZq8zY,1297,
1298,8701,rHowYfCFlqc,1298,0.0
1299,8700,_yFEY3uCz1Y,1299,
1300,8699,u6jEzv5ESow,1300,5.0
1301,8698,fTZ1xKjcZ3I,1301,
1302,8697,4HGmr_mwggk,1302,0.0
1303,8696,GtY5ZFHhiC0,1303,4.0
